1033.4	1760.1	2210.1	2271.5	1759	1777.1	2348.6	2199.3	2864.9	3100.9	2005.2	2593.1	2662.5	1717.1	1783.9	1321.4	3140.8	3300	2675.2	3171.3	3300	3178.4	2439	1662.2	2390.1	2848.3	2340.4	1853.6	2804.2	3006	2187.8	1675.8	1603.5	1828.2	2142.3	1624.8	3034.6	3186.8	1530	1758.6	2039.9	1578.4	822.43	1011.4	876.23	269.17	1447.1	1411.3	345.95	601.62	1240.3	2871.9	2628.8	2246.7	2692.4	1677.2	1657.1	2212	2544.5	2044	2726.3	3300	3204.2	1829.7	660.09	600.26	47.41	362.67	306.57	1655.6	3055.2	3300	3300	2387.2	2020.7	1840.8	1605.7	1732.6	1634.7	2333.7	2791	2168.8	1616.8	1696.9	2798.1	2959.1	2600.5	3300	2760	2178.6	1859	1855	2237.6	1585.3	1718.3	1846.4	1188	1472.7	1580.5	1521.7
2917.1	2185.1	1654.8	3274.7	3254.1	2320.1	3020.1	2008.5	528.44	838.29	772.43	256.85	290.29	254.98	2331	2335.1	1766.4	2028.4	1854	3164	2975.8	2273.4	3300	3084.2	1739.2	2237.9	2409.5	1921.3	2448.7	2222.8	2119.8	2033.6	1646.9	1745.4	2371	3300	2728	1910.2	1950.7	1820.1	2740.1	2263.4	1783.6	2314.6	1893.1	1640.7	1721.9	2469.9	2875.5	2223.2	1993.7	1725.3	1884.1	2848.2	2649.7	2548.2	2871.4	2559.9	2045.5	956.71	1167.4	1529.6	1020.5	396.77	579.66	817.45	604.98	1757.3	2488.5	2440.1	2068.4	2020.9	1899.3	2891.8	3300	2301.5	2226.9	2195.5	1439.4	2005.4	2239.5	2207.6	2052.4	2723.4	2905.3	2189	1891.7	1761.6	1808.1	3300	3300	1958.9	2790	3300	3033.6	1547	2502.4	2241.2	901.52	1057.9
1780.4	1888.9	2636.2	2294.1	2220	2311.6	1818.8	1760.3	1962.2	2039.1	1959.4	1961	1696.3	1926.6	1874.2	2125.5	2167.5	2839.4	2963.2	2466.8	2065.7	2461.6	3300	3300	2534.5	1952.6	1705.3	2184.1	2311.9	2535.8	2027	2712.6	3300	2983.9	2289.6	726.04	1095.7	1560.1	1494.5	909.58	826.25	1230.9	911.4	636.43	737.47	1989	2336.9	1653.4	2655.2	2468.5	379.5	155.32	211.97	299.2	1413.7	2705.1	2359.8	2072.2	1966.7	2142.4	2370.9	1352.9	884.27	955.36	926.21	1341.2	1480.7	973.61	1162.2	944.76	1121.5	1365.2	1294.7	903.13	587.36	1065.5	1091.5	826.02	1167.8	1150.2	574.31	425.81	1096.3	1329.5	895.43	620.61	708.09	1283.1	1230.4	544.17	622.06	564.77	669.57	879.3	975.57	944.1	885.32	1067.2	1291.9	1453.7
902.32	1846.2	1665.8	1685.9	3300	3300	1702.3	1705.2	2500.4	1842.9	1921.7	2320.6	2332.5	1848	184.14	310.53	665.43	536.69	197.45	1587.3	3068.4	2752.8	2774.3	3084.2	1770.6	1632.1	2833.3	3082.5	1865.3	1912.4	2488.3	3300	3300	2898.1	2240.9	1701	2133	2363	2885	2215.7	2826.7	3300	3028.4	3031.4	3300	2361	1852.3	3108.5	3184.3	2620.9	2687.9	2056.9	1825.8	2008	2595.1	2492	2078	1892.6	2462.8	3295.6	2574.6	1819	2301.4	2008.2	1832.8	3136.6	3300	2929.4	2706.6	2547.9	1757.6	2187.3	3051.3	2365.1	1720.9	2632.1	2701.4	1587.3	1997.2	2245.2	2960.3	2728.3	1666.3	1889.5	1682	2429.8	2141.4	1631.1	1637.6	1052.8	865.41	771.45	704.63	1138.9	885.75	195.36	1325.3	1542	2548	2743
1518.6	2780	2994	1892.6	2366.3	2679.7	1776.8	2397.8	2884.3	3300	2818	1671.6	1897.5	1145.5	1441.2	1321.2	470.36	839.58	1292.5	1129.1	380.05	832.67	1530.5	2179.6	2365.3	2372.7	2052.4	2218.8	2484.6	2460.3	3049.7	3111.9	2442.2	1616.7	1915.3	1891.1	2052.1	1824.9	2650.6	3117.3	1995.4	1964.2	1938.1	2319.6	2429.4	2242.2	3300	3177.5	1962.6	2084.6	2277.2	2020.7	1691.7	2363.6	2838.7	3300	2763.6	2964.2	3064.2	2419.6	2939.2	2408.8	2173.2	2492.5	3104.1	2533.6	2260.5	2148.5	249.92	73.04	122.21	791.77	826.88	1658.1	1761.7	2437.5	2461.6	2400.3	2438.3	1783.5	1926.2	1905.4	3300	2858.6	1742.8	2599.9	2044.3	1371.3	3175.3	3197.3	1635.8	1638.9	1930.7	2354.2	1784	2777.4	2995.1	1133.9	892.85	1103.1
1358.2	2415	2273.4	0	58.3	219.45	1793.1	2138.4	1892.1	2349.4	1789.2	2044.8	2199	2922	3300	3300	3284	2779.8	2189.1	2299.5	2562.8	2430.3	3300	3300	1663.3	1686.4	1619.9	3112.2	2989.6	2433.3	2767.8	2412.3	2197.9	2515.1	2577.4	2043.2	3095.6	2924.5	2072	2083.8	2456.7	2754.1	2072.9	1614.1	1777.2	2687.7	2285.4	1716.7	2897.3	2644.9	1884.1	1938.4	1576	1920.1	2559.9	2239.9	2503.7	2701.1	1723.8	2085.2	1982	1922.8	1969	1847	1920.9	2628.6	2463.5	1616.5	3049.5	2967.5	2005.3	1932.5	1603.8	1610.9	1740	3176	2923.9	1460.8	1601.2	705.59	1069.4	1544.7	1425.7	1374.4	1187.3	863.48	1193.7	1233.7	1619.6	2242.2	1705.6	1707.3	3300	3070.9	1255.7	1137.7	1362.1	1395.6	884.82	1311
1609.4	2129.1	2090.8	2396.5	2088.8	1627.5	1715.9	2131.3	3235.8	2939.2	2720.4	2736.4	2575.2	2896.4	1742.9	2105	2255	1706.5	2532.5	2166.4	1841.3	2437.8	2134.3	1780.4	1676.4	1468.2	2051.2	1930.9	1929	2547.8	2076.8	2251.4	2429.5	2975.7	2781.2	639.23	0	109.45	2431.4	3286.4	2421.9	2168.3	2704.7	2531.1	2615.6	1987.9	1717.1	2219.9	1869.9	1633.5	2519.6	2843.2	1830.3	1855.5	2870.3	2608.9	2252.6	3300	2773.9	1325	1562.8	1067.1	1191.9	1528.1	1381.9	1112.7	1363	1023.4	678.19	1482.1	1630.1	2653.9	2457.6	2592.8	2822	1991.2	2306.1	1646.7	2934.2	3247.6	2256.1	2185.2	2030.6	1853.2	2038.9	2301.9	2684.7	2428.1	2043.9	3197.7	2669.4	1633.3	2215.6	1697.8	1156.1	903.2	1229.1	1150.3	308.77	449.13
2400.7	2297.7	1994.4	2096.7	2315.2	2574.5	2184.7	2412.5	1989.8	3115.6	3300	1702.8	2168.1	1958.7	186.34	397.87	314.6	172.15	1824.2	3300	3196	2565.3	3190.6	2534.8	2053.9	3085.6	3212.7	3014.5	2384.5	2760.5	2504.6	1621.1	2844.2	3300	3300	2133.4	1802.8	1887.1	2144.5	2286.8	2451.3	2229.7	2210.9	2166.9	1658.8	1943.1	2021.3	1953.6	3000.5	2811.7	1867.6	2111.1	2439.5	2444.9	1786.6	1830.3	2010.3	2528.3	2741.2	1993.6	2191.4	2453	2944.5	3223.9	1944.6	2667.9	2563.6	178.64	614.56	1169.9	1434.8	1195.3	845.89	1473	1484.8	1066.2	1166.2	1291.8	3300	3300	1808.3	1628.5	1846.7	963.81	724.74	655.38	299.75	1201	1261.4	999.98	992	545.82	1077.1	1092.3	923.77	1285.4	1316.5	868.38	987.18	1127.5
2886.7	2897.1	1692.8	1833.7	2640.8	2638.6	1598.1	2371.3	2272.9	2689.2	2338.8	1933.4	1971.9	1873.1	2948.4	2321.9	1930.8	1965.5	656.05	1397.2	1561.1	699.58	1024.7	1153.7	1016.5	1127	1373.2	1154.5	1592.7	1871	1702.6	2176.4	2502.6	1943.5	1746.8	2410.2	2255.1	3165.1	2819.6	1700.4	3071	3081.2	2021.2	2072.7	2027.7	3231.2	3300	2117	1877.4	1827.9	3162.4	3300	3126.4	2740.8	318.12	372.9	265.87	88.88	1716.8	2720.2	2325.4	1833.4	1728.6	2076.5	2683	2916.5	3300	2826.1	1348.9	955.45	1246.9	1176.4	1159.6	1431.6	1162.2	814.42	1178.9	1134.2	966.85	959.2	329.12	654.18	753.42	401.94	711.9	893.13	633.22	1031.7	1295	863.41	1447.2	1446.6	682.8	1023.5	1296.5	1360.7	1387.6	1058.8	1215.8	1567.9
1958.9	2191.7	1785.4	1880.7	2097.5	2012.3	2689.8	2685.1	1731.1	1892.9	2318.3	1697.6	1779	1999.2	3300	3202	2252.8	2388.2	763.68	261.91	330.66	525.36	720.8	1244.6	1277.8	809.27	3126.3	3300	2141.3	1466.3	1925.8	2043.3	2601.6	2057.2	2171.9	2955.7	2181.9	1898.8	2157.6	1926.8	1967	2664.1	2770.9	1733.7	1613.5	1704.4	2196.9	2413.8	1862.8	2005.7	2696.9	3035.3	2340	2259.9	2280.6	2674.7	2556.5	1677.3	2265.1	2275	1760.6	1849.1	2641.7	2257.4	2327	3238.2	3095.6	2150.4	1699.4	2395.1	2038.8	2136.4	2440.7	1795.1	2437.8	2147.2	744.59	426.25	629.07	622.19	421.96	720.23	833.11	1912.7	2692.4	2556.9	2459.6	2090.5	1254.6	946.18	752.15	1425.9	1303.1	705.43	1514.6	1334.4	552.29	550.52	522.61	709.64
